"usuario","senha"
"65499767408","594676"
"86187256760","416382"
"04941433980","223832"
"51904713815","802674"
"84200773724","232890"
"28500353783","582738"
"23717417363","900925"
"34318890422","169483"
"41259659275","442706"
"59268274779","277787"
"40225618150","816895"
"63454364884","298287"
"87375225907","825877"
"04029799582","751359"
"93001728400","455140"
"94972750995","029375"
"30555879798","995225"
"54859253752","442954"
"31091040168","265528"
"69721021547","639641"
"95873313970","130533"
"23672622761","219292"
"32445207584","275712"
"50133708845","075336"
"07816465459","155784"
"86222326544","446870"
"59412325789","483743"
"73170955080","215261"
"54502554626","303293"
"31496694309","133257"
"37935361738","373869"
"44740301253","296306"
"26490188600","262568"
"30406115001","486868"
"09326588653","829162"
"52224035306","231906"
"46453362821","572041"
"03703817690","360413"
"00180008005","385595"
"76834754164","559434"
"64988236749","674429"
"66655281202","575571"
"51507202083","632741"
"91689123826","037543"
"48784462850","881104"
"02805955064","690541"
"35071014831","419965"
"20961339551","417355"
"10713795000","039597"
"10719961696","891327"
"90754652548","376449"
"62669263267","360339"
"97708638313","890546"
"22682423582","304724"
"45293812505","199290"
"17799400099","222039"
"01042670382","241052"
"16335541203","080434"
"15022447053","755714"
"82563871735","487139"
"74674768500","134121"
"69180272398","630125"
"36769218607","441593"
"55190994210","202070"
"62437997512","115458"
"75643268590","243709"
"07444712905","829906"
"97703151335","922873"
"73221283385","561565"
"45435615461","255586"
"54785518804","265228"
"34043564627","750583"
"92494260388","841000"
"30259776980","854908"
"13866670648","700060"
"96601392413","123875"
"20301745056","342468"
"72457012538","862380"
"33019051290","481490"
"36643587328","396140"
"49085695929","106836"
"85527750934","437819"
"28586333204","565065"
"55365766237","558071"
"31795438509","824545"
"94267377820","023684"
"09898205644","943397"
"96202334762","476357"
"12207900010","154358"
"90476931754","303870"
"18037546640","870828"
"79860976392","253798"
"90732911605","730836"
"27704443950","924046"
"14153828084","596159"
"81080817425","838064"
"37970620604","283221"
"46115673895","882664"
"86085862075","457560"
"94299943872","206248"
"94037553503","347916"
"19259968160","865676"
"87227693406","547790"
"84832453882","539811"
"14723150064","284562"
"28155243257","226719"
"08220563303","578398"
"36137611817","553086"
"61095367501","127133"
"71371344167","401114"
"28962432323","074548"
"05176084309","824258"
"85671510406","092087"
"61085553949","101878"
"05084892530","838949"
"02520479906","851101"
"14832287974","233361"
"48201447077","702942"
"53739877944","011356"
"17931252101","802267"
"31529943540","811833"
"75684138616","030221"
"72428016563","307321"
"05701885046","816826"
"85589654637","206381"
"21849030359","507865"
"99880677986","044761"
"31617815977","423530"
"23484900563","605240"
"84228496580","928291"
"72364022223","798554"
"00707296897","166817"
"29334777346","341932"
"19662083677","459029"
"20721473873","796665"
"62951702345","955538"
"66270934052","294734"
"70761231420","975119"
"96155302804","521901"
"76056090787","984071"
"06737108741","290668"
"51241255008","052285"
"76496986452","727207"
"57838530466","475369"
"38701930931","616139"
"83285241713","139091"
"25044073270","060477"
"47834974270","979670"
"05541255953","805260"
"06774085954","844703"
"59428704032","164810"
"12335376950","090592"
"39970870165","507995"
"09979035030","213571"
"25935101459","644986"
"31719890773","187452"
"80851056911","305219"
"17738391448","286193"
"33254739035","185461"
"84867542750","793663"
"90930987802","068735"
"19685952361","989080"
"93554058122","772968"
"51882824709","274876"
"96708945738","933022"
"50706107756","939930"
"30968381006","725537"
"72759962350","418402"
"95254406054","896147"
"31331371821","754267"
"85618612151","999690"
"37509061229","697736"
"95704292917","975868"
"71246817152","391391"
"91853756598","718637"
"65589450373","515360"
"27569862830","763532"
"16261951535","729362"
"31909051187","553145"
"37032387470","816995"
"57188467820","738767"
"97385403727","003413"
"36674616664","071296"
"38766499607","696336"
"12528922760","674595"
"25900529444","540994"
"59658105394","367821"
"48089234240","979582"
"95538179125","307083"
"16884492058","302888"
"41615911871","360187"
"17187701624","919974"
"16619679064","803822"
"67132521683","770346"
"31407589792","239714"
"38729918766","896798"
"25942873186","803896"
"03154530525","044251"
"32980157767","876215"
"70757499511","764655"
"75799808606","088960"
"10379483351","796143"
"38987536890","852559"
"78508407203","473974"
"29998473438","891027"
"59089061827","853296"
"61127696971","586700"
"08415139373","255782"
"34793850529","444683"
"40004034783","434015"
"82644099463","227037"
"46355111387","893689"
"35039886888","551057"
"91259072398","271637"
"96594786407","872669"
"07620035613","993424"
"03724268408","661313"
"92638906255","021841"
"03844655107","988728"
"08412136748","363576"
"09092304638","171616"
"00917642201","599238"
"21080702229","278901"
"11197477594","350123"
"77974672005","237519"
"61789225310","383644"
"31310160350","263628"
"08861559670","918452"
"95186774332","830230"
"15448754953","253161"
"67875989477","299260"
"10708080405","759687"
"63377108602","729963"
"42248636695","882305"
"99551101715","806007"
"58790333926","209936"
"38882897265","878612"
"89493966968","456271"
"52447802129","085351"
"59279863150","870279"
"40793855101","573529"
"47314227870","041621"
"03259461752","108804"
"15593973652","169527"
"87807209437","345291"
"59812187545","703339"
"16601711721","034744"
"08910369540","208373"
"64880893404","048380"
"24590769832","339868"
"21547410884","218598"
"05978438641","602525"
"41622107993","182102"
"94451241464","272363"
"97437523582","706797"
"52527251013","624322"
"32036790941","311075"
"04104781649","035759"
"87295301054","560124"
"34919131950","317380"
"88026589009","318636"
"49419157717","669994"
"56568158542","205955"
"87204481046","018834"
"74112275951","793562"
"99358370254","978977"
"19362626659","976398"
"41920375996","452334"
"78401351537","312681"
"66683745226","637066"
"95908953440","462537"
"36877626532","063357"
"79018860131","154908"
"21142216799","761898"
"57772860544","774070"
"71631697951","483899"
"97771405339","710614"
"01034500767","099365"
"50929466284","345405"
"61563939940","446659"
"65643672600","940892"
"40792709330","418075"
"83652953002","175493"
"16539189508","669626"
"10415732948","457768"
"37557004760","113282"
"15087258107","734058"
"51066149372","914996"
"34680166380","925787"
"36564591004","563318"
"63561866743","089059"
"19205104191","543635"
"46651883356","437569"
"81411669720","395022"
"96680733049","063813"
"05505846335","253336"
"57751386606","737680"
"37064127059","357061"
"00421114207","725517"
"01674595115","306925"
"96057867025","151376"
"10149875550","387271"
"39875510971","852882"
"34199678107","909267"
"57204962206","123802"
"50991481070","849273"
"25219059505","467813"
"76723193539","787770"
"59927845430","857202"
"21002017602","855888"
"18405909206","882785"
"06034481600","937610"
"12812908408","243589"
"49500913011","361302"
"37658527670","837268"
"87361040608","919137"
"75104062856","958518"
"60062464574","926028"
"17347883059","519603"
"64806725692","073429"
"19366410383","934029"
"46833129487","819867"
"52881034969","824088"
"07254270782","150129"
"63945993369","294006"
"07591903306","253501"
"75092264659","403951"
"92303218691","848979"
"18298855108","814793"
"98404235414","987816"
"20747137625","805744"
"13720372090","994304"
"22799616283","466903"
"22546837214","257927"
"29586395170","241556"
"54781018343","061800"
"44823351347","206474"
"47806211608","248746"
"06081392465","441519"
"15538757960","348532"
"14607251402","421544"
"31321614039","334978"
"94800133807","022384"
"65900288269","310060"
"75986444620","573563"
"89514850726","198857"
"64018549873","321575"
"68628250891","049167"
"16819025165","160095"
"71644722380","304790"
"30964117002","739709"
"87524955740","882445"
"72306642923","810437"
"22645516076","014449"
"89853692295","963296"
"26239686247","961800"
"44787010166","523440"
"46788457808","029839"
"67055301629","846904"
"85768393692","335702"
"16078657690","558487"
"72566719896","163106"
"49882155391","797949"
"17513963711","029954"
"39367837569","045285"
"62462752226","693256"
"50325969060","833975"
"22949965008","567198"
"58790342089","475953"
"79285502458","024244"
"66254033267","987431"
"74580903161","887748"
"47699171470","848392"
"48360690685","121798"
"10485779960","063863"
"52704172196","981697"
"96854671370","453889"
"92783185075","910747"
"08676330859","502065"
"83672672653","364126"
"44516399059","355444"
"30409897230","478058"
"26085893590","101103"
"59017214708","859829"
"80389192465","561393"
"53847067915","227302"
"30778410293","647096"
"36191472560","357602"
"08447796876","112074"
"07668544267","344953"
"78848536042","300576"
"13304973842","116887"
"22385856565","040007"
"85896531613","396279"
"65614198121","201786"
"33277905403","624502"
"34367754790","058819"
"38794480605","309206"
"02362350282","886714"
"01050485181","841368"
"75407634694","767945"
"96665738906","719262"
"41683128362","738177"
"01401681840","235696"
"48431355000","154778"
"68080694842","212051"
"25054362231","163867"
"22371170984","463363"
"63940400297","098164"
"92462233300","397180"
"35057976699","925143"
"97391126330","077108"
"80675609780","485865"
"51955695334","191723"
"91505328551","937655"
"16041743747","295524"
"97273949655","235153"
"83877442803","375157"
"12512035743","102714"
"21826485007","018279"
"03601868580","661673"
"93104762228","833602"
"79277642092","889744"
"17280203019","935332"
"30862854350","266116"
"51016887892","277821"
"07679832544","996697"
"08809351541","438219"
"46599155146","413314"
"69399485544","927914"
"67651745671","686100"
"61999976894","095232"
"31319283527","849728"
"44165459593","591735"
"76323614804","912391"
"39303948637","913445"
"92523457105","822214"
"51223401456","007041"
"83332035746","362496"
"52412931917","166957"
"67555502135","501716"
"05711680609","708080"
"72371713724","825777"
"18956907579","268244"
"18635571720","653316"
"06633586710","096990"
"51693362686","835362"
"62299110275","586911"
"01230553932","873895"
"81576939006","154962"
"31451623739","200626"
"67801596110","261049"
"06444667313","576964"
"38484342883","073774"
"47796493584","703041"
"90585529183","024045"
"13107697109","455449"
"21912184745","772669"
"15812905860","444738"
"99207117215","966087"
"53715662107","201775"
"74830521805","868799"
"12308431326","643356"
"80098623044","848545"
"58005125747","036874"
"63844846921","846155"
"63025230878","274516"
"25925410556","825592"
"39512482460","583616"
"49648335427","515299"
"20283256583","910622"
"21564127745","952761"
"16296149808","008063"
"30485429225","284675"
"53043096932","687603"
"20159228220","234404"
"42225617708","293956"
"97033111053","507743"
"04730230752","748757"
"88559840630","050161"
"40286813912","839680"
"74163120009","619858"
"61757055053","566121"
"16476151355","564894"
"50563657693","639576"
"11617573094","379517"
"72266985957","839056"
"97197977894","319215"
"01772588962","895756"
"63171723077","795236"
"29646833799","744703"
"38332753325","817827"
"42697349901","619617"
"62213812900","170511"
"45805803208","475611"
"73669242376","533232"
"88779868673","700823"
"10049718002","684787"
"67616987745","592382"
"18961052110","485955"
"75000095260","245784"
"47360887020","170150"
"43272753958","020156"
"20406005311","276248"
"61697273815","653075"
"68716364635","745476"
"29063071493","266250"
"09580538204","071512"
"61538501546","249916"
"67145739445","679886"
"97959782687","158220"
"14511748705","484570"
"44643429577","923112"
"79137203606","704208"
"51570928304","173443"
"50187902615","072364"
"57550858381","243434"
"09221258807","558066"
"71592038441","950002"
"87501704732","484236"
"61589261089","057354"
"05021165526","880759"
"19406541300","746266"
"92589144067","716115"
"18656559451","130520"
"83826718887","642112"
"10766027031","055936"
"13328489401","035465"
"93175251803","620830"
"56246153615","596620"
"20824458443","741258"
"82365284647","471427"
"23974680691","938612"
"04129048104","797102"
"83333778580","136087"
"85659215068","269279"
"59574746305","193141"
"63278470214","943038"
"93040370855","708106"
"05687245340","711607"
"23684855898","735094"
"22323431463","339537"
"31170183107","752379"
"36675511777","236642"
"34328662244","824878"
"54299194039","353760"
"69863578347","458764"
"29528308600","474480"
"59444683605","188309"
"00651638186","215046"
"77409903295","305205"
"32777591725","587652"
"99110173978","710511"
"01115507427","687995"
"19321418636","553931"
"09001219802","205862"
"09438845275","105053"
"17066318471","009329"
